CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Finland,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,77,‡
Finland,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,23,‡
France,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,66,
France,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,No,34,
France,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,49,
France,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,No,51,
France,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,69,
France,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,No,31,
France,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,61,
France,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,No,39,
France,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,42,‡
France,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,No,58,‡
France,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,68,
France,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,No,32,
France,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,59,
France,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,No,41,
France,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,55,
France,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,45,
France,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,91,‡
France,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,9,‡
Croatia,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Croatia,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Croatia,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Croatia,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Croatia,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Croatia,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Croatia,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Croatia,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Croatia,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,59,‡
Croatia,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,No,41,‡
Croatia,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Croatia,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Croatia,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Croatia,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Croatia,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Croatia,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Croatia,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Croatia,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Hungary,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,62,
Hungary,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,No,38,
Hungary,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,51,
Hungary,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,No,49,
Hungary,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,71,‡
Hungary,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,No,29,‡
Hungary,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,53,
Hungary,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,No,47,
Hungary,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,72,‡
Hungary,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,No,28,‡
Hungary,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,53,‡
Hungary,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,No,47,‡
Hungary,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,70,
Hungary,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,No,30,
Hungary,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,74,‡
Hungary,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,26,‡
Hungary,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Hungary,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Ireland,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,59,
Ireland,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,No,41,
Ireland,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,67,
Ireland,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,No,33,
Ireland,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Ireland,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Ireland,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,55,
Ireland,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,No,45,
Ireland,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Ireland,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Ireland,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,62,‡
Ireland,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,No,38,‡
Ireland,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,64,‡
Ireland,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,No,36,‡
Ireland,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Ireland,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Ireland,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Ireland,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Italy,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,43,
Italy,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,No,57,
Italy,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,41,
Italy,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,No,59,
Italy,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,48,‡
Italy,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,No,52,‡
Italy,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,28,
Italy,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,No,72,
Italy,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,54,‡
